BygningAnvendelsesKode_Value,BygningOpfoerelsesaar_Value,BygningSamletBoligAreal_Value,BygningVarmeinstallation_Value,EnhedAntalVaerelser_Value
140,1953,508,2,2
140,1953,928,1,4
140,1953,928,1,3
140,1953,928,1,2
140,1953,928,1,4
140,1953,928,1,3
140,1953,928,1,2
140,1953,928,1,4
140,1953,928,1,3
140,1953,928,1,2
140,1953,928,1,4
140,1953,928,1,3
140,1953,928,1,2
140,1900,652,1,3
140,1900,652,1,3
140,1900,652,1,3
140,1900,652,1,3
140,1900,652,1,1
140,1900,652,1,3
140,1900,652,1,3
140,1900,652,1,3
130,1979,120,1,4
140,1906,263,1,5
140,1906,263,1,4
130,2009,716,2,4
130,2009,716,2,3
140,1900,313,2,2
140,1900,313,2,5
140,1900,313,2,3
140,1982,156,7,2
140,1982,156,7,2
130,1962,99,1,5
140,1880,297,2,2
140,1880,297,2,3
140,1880,297,2,1
140,1880,297,2,1
140,1880,297,2,2
140,1880,297,2,3
140,1900,264,2,4
140,1900,264,2,4
140,1900,264,2,1
140,1900,264,2,2
140,1954,630,1,1
140,1954,630,1,3
140,1954,630,1,2
140,1954,630,1,2
140,1954,630,1,4
140,1954,630,1,4
130,2006,400,1,2
130,2006,400,1,3
130,2006,400,1,2
130,2006,400,1,2
130,1978,188,1,4
140,2007,744,2,3
140,2007,744,2,3
140,2007,744,2,3
140,2007,744,2,3
140,2007,744,2,3
140,2007,744,2,3
130,1962,99,1,5
130,1982,240,1,2
130,2008,109,2,3
130,2007,114,1,4
130,1982,207,1,2
130,1973,145,7,4
140,1955,552,1,3
140,1955,552,1,4
140,1955,552,1,3
140,1955,552,1,4
140,1955,552,1,3
140,1955,552,1,4
140,1840,153,2,3
140,1840,153,2,1
140,1971,222,2,4
140,1971,222,2,4
130,1977,102,2,4
130,1984,216,7,4
130,1984,216,7,4
130,1976,108,1,4
130,1982,106,1,3
130,1921,100,1,5
130,2008,265,1,4
130,2008,265,1,3
140,1948,188,2,2
140,1948,188,2,5
130,1950,150,2,4
130,1950,150,2,1
140,1896,326,2,3
140,1896,326,2,3
140,1780,401,2,5
140,1780,401,2,2
140,1780,401,2,2
140,1780,401,2,3
140,1780,401,2,2
130,1982,126,1,4
130,1977,126,2,6
130,1962,170,1,4
130,1988,61,1,2
130,1840,126,2,5
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
140,1964,1504,2,2
130,1973,146,2,5
130,1976,146,2,5
130,1976,124,1,4
130,1954,110,2,5
130,1975,124,7,4
140,1905,808,2,4
140,1905,808,2,6
140,1905,808,2,3
140,1905,808,2,6
140,1905,808,2,3
140,1905,808,2,5
140,1905,808,2,4
140,1905,808,2,5
130,1948,100,7,4
130,1962,80,2,4
130,1975,111,7,4
130,1977,108,1,4
130,2001,112,1,4
130,1981,154,1,3
140,1900,311,3,5
140,1900,311,3,2
140,1900,311,3,2
130,2001,104,1,4
140,1952,468,2,1
140,1952,468,2,2
140,1952,468,2,1
140,1952,468,2,2
140,1952,468,2,1
140,1952,468,2,1
140,1952,468,2,2
140,1952,468,2,1
140,1952,468,2,2
140,1952,468,2,1
130,2004,130,1,4
140,1985,216,2,5
130,1974,960,1,4
130,1974,960,1,3
130,1974,960,1,1
130,1959,90,1,3
130,1982,106,1,3
130,1971,128,2,3
130,1959,90,1,3
130,1979,153,1,4
130,1979,153,1,2
130,1972,116,7,5
130,1979,183,1,5
130,1760,160,7,3
130,1760,160,7,3
130,1982,126,1,5
130,1870,150,2,5
130,1736,125,2,5
130,2004,130,1,4
140,1900,150,2,3
140,1900,150,2,3
130,1978,102,7,4
130,1977,102,2,4
130,1959,118,1,5
140,1944,704,1,3
140,1944,704,1,3
140,1944,704,1,1
140,1944,704,1,1
140,1944,704,1,1
140,1944,704,1,3
140,1944,704,1,2
140,1944,704,1,3
140,1934,416,1,2
140,1934,416,1,2
140,1934,416,1,2
140,1934,416,1,2
130,1998,113,1,4
130,1992,547,2,5
130,1992,547,2,4
130,2003,105,1,4
140,1941,155,2,3
140,1941,155,2,3
130,2002,86,1,3
130,1958,109,1,3
140,1700,226,7,2
140,1700,226,7,3
140,1700,226,7,3
140,1902,154,2,2
140,1902,154,2,2
130,1986,288,1,3
130,1986,288,1,2
130,1986,288,1,1
130,1937,140,7,2
130,1937,140,7,2
130,1970,147,2,6
130,1986,314,2,4
130,1986,314,2,2
130,1977,183,1,4
130,2000,120,1,3
140,1796,63,7,4
140,1796,63,7,3
140,1796,63,7,4
130,2008,94,2,4
130,1900,188,2,5
130,1927,140,1,5
130,1906,100,1,4
140,1938,232,2,2
140,1938,232,2,5
130,1960,150,2,6
190,1980,44,2,2
130,2004,130,1,4
130,2008,94,2,3
140,1929,174,1,3
140,1929,174,1,3
130,1976,108,1,4
130,1964,80,2,4
130,2008,120,2,4
140,1952,951,2,3
140,1952,951,2,3
140,1952,951,2,4
140,1952,951,2,4
140,1952,951,2,3
140,1952,951,2,4
140,1952,951,2,3
140,1952,951,2,4
140,1952,951,2,-1
140,1952,951,2,3
140,1952,951,2,4
140,1952,951,2,4
140,1952,951,2,3
130,1973,97,2,3
130,2008,360,1,4
130,2008,360,1,3
130,2008,360,1,3
130,1975,124,1,3
130,1974,512,1,4
130,1974,512,1,3
130,1974,512,1,2
130,1974,512,1,1
130,1979,102,2,4
130,1959,92,1,4
130,1980,188,1,5
130,1820,127,7,5
130,2003,56,1,2
140,1850,371,2,3
140,1850,371,2,3
140,1850,371,2,3
140,1850,371,2,-1
140,1850,371,2,2
130,1974,142,1,4
130,1982,344,2,3
130,1986,63,2,2
130,1977,108,1,4
130,1980,188,1,4
130,1988,376,2,4
130,1988,376,2,4
130,1988,376,2,
130,1988,376,2,
140,1924,250,1,2
140,1924,250,1,2
130,1999,113,1,4
130,1979,81,1,4
130,1816,133,1,6
130,1971,128,6,6
130,2009,114,2,4
130,1969,147,2,6
130,1961,122,1,5
130,1954,990,1,4
140,1928,140,2,2
140,1928,140,2,3
130,1980,183,1,5
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,3
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,1
140,1917,1644,1,3
140,1917,1644,1,3
140,1917,1644,1,3
140,1917,1644,1,3
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,2
140,1917,1644,1,3
140,1917,1644,1,2
130,1962,99,1,4
130,1987,114,2,4
130,1999,94,1,3
140,1900,376,2,2
140,1900,376,2,3
140,1900,376,2,
140,1900,376,2,2
140,1900,376,2,2
140,1900,376,2,2
130,2000,258,2,3
130,1931,138,1,5
130,1940,117,1,6
140,1850,302,1,3
140,1850,302,1,3
140,1850,302,1,5
140,1850,302,1,3
130,1986,150,2,3
130,2004,130,1,4
140,1969,2560,1,3
140,1969,2560,1,2
140,1969,2560,1,1
140,1969,2560,1,1
140,1969,2560,1,3
140,1969,2560,1,4
140,1969,2560,1,3
140,1969,2560,1,-1
140,1969,2560,1,2
140,1969,2560,1,1
140,1969,2560,1,3
140,1969,2560,1,4
140,1969,2560,1,3
140,1969,2560,1,3
140,1969,2560,1,2
140,1969,2560,1,3
140,1969,2560,1,2
140,1969,2560,1,1
140,1969,2560,1,3
140,1969,2560,1,4
140,1937,224,2,2
140,1937,224,2,2
140,1937,224,2,2
140,1937,224,2,2
130,1816,154,1,4
130,1956,142,2,4
130,1985,142,7,2
140,1898,187,3,3
140,1898,187,3,2
140,1898,187,3,3
130,1984,206,7,4
130,1984,206,7,4
140,1902,195,1,2
140,1902,195,1,2
140,1902,195,1,3
130,1670,245,3,4
130,1670,245,3,4
140,1936,210,2,2
140,1936,210,2,2
140,1936,210,2,4
140,1936,210,2,4
130,1977,146,2,5
130,1986,274,2,2
130,1986,274,2,2
130,1986,274,2,1
130,1969,145,2,5
130,1981,118,7,5
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
140,1972,2124,1,2
140,1972,2124,1,3
140,1972,2124,1,3
130,1978,102,7,4
140,1925,530,1,2
140,1925,530,1,2
140,1925,530,1,2
140,1925,530,1,2
140,1925,530,1,4
140,1925,530,1,2
140,1925,530,1,2
140,1925,530,1,2
140,1670,174,2,1
140,1670,174,2,1
140,1670,174,2,1
140,1670,174,2,1
130,1934,241,1,4
130,1934,241,1,2
140,1882,476,2,3
140,1882,476,2,3
140,1882,476,2,3
140,1882,476,2,4
140,1882,476,2,4
140,1971,2124,1,2
140,1971,2124,1,3
140,1971,2124,1,3
140,1971,2124,1,2
140,1971,2124,1,3
140,1971,2124,1,3
140,1971,2124,1,2
140,1971,2124,1,3
140,1971,2124,1,3
130,1985,228,7,5
130,1985,228,7,4
130,1964,80,2,3
130,1977,111,1,4
140,1969,2070,1,1
140,1969,2070,1,3
140,1969,2070,1,4
140,1969,2070,1,2
140,1969,2070,1,1
140,1969,2070,1,3
140,1969,2070,1,3
140,1969,2070,1,4
140,1969,2070,1,3
140,1969,2070,1,2
140,1969,2070,1,5
140,1969,2070,1,3
140,1969,2070,1,4
140,1969,2070,1,3
140,1969,2070,1,3
130,1954,110,2,5
130,1982,106,1,3
140,1954,630,1,1
140,1954,630,1,2
140,1954,630,1,2
140,1954,630,1,4
140,1954,630,1,3
140,1954,630,1,4
140,1982,384,2,2
140,1982,384,2,1
140,1982,384,2,3
140,1982,384,2,3
140,1954,630,1,1
140,1954,630,1,2
140,1954,630,1,2
140,1954,630,1,4
140,1954,630,1,4
130,2000,112,1,4
130,1964,117,2,5
140,1916,504,2,4
140,1916,504,2,3
140,1916,504,2,3
140,1916,504,2,3
130,1976,111,1,4
130,1990,235,1,3
130,1990,235,1,2
130,1998,131,1,4
130,1989,109,2,4
140,1900,129,2,5
140,1900,129,2,4
140,1900,129,2,
130,1979,230,1,3
130,1979,230,1,2
130,1986,220,7,4
130,1986,220,7,4
130,2001,112,1,4
130,1992,505,7,4
130,1941,299,2,1
130,1941,299,2,1
130,1941,299,2,
130,1941,299,2,1
130,1941,299,2,3
130,1941,299,2,3
130,1941,299,2,3
130,1941,299,2,3
130,1941,299,2,3
130,1941,299,2,3
130,1981,118,7,5
140,1951,981,2,4
140,1951,981,2,3
140,1951,981,2,5
140,1951,981,2,3
140,1951,981,2,3
140,1951,981,2,3
140,1951,981,2,4
140,1951,981,2,3
140,1951,981,2,1
140,1951,981,2,2
140,1951,981,2,1
140,1951,981,2,1
140,1951,981,2,3
140,1951,981,2,2
140,1951,981,2,5
140,1951,981,2,3
130,1977,108,1,4
130,1981,118,7,5
130,2006,111,2,3
130,1982,106,1,3
140,1951,912,2,3
140,1951,912,2,2
140,1951,912,2,4
140,1951,912,2,3
140,1951,912,2,3
140,1951,912,2,2
140,1951,912,2,2
140,1951,912,2,3
140,1951,912,2,3
140,1951,912,2,3
140,1951,912,2,4
140,1951,912,2,3
140,1900,421,2,2
140,1900,421,2,2
140,1900,421,2,4
140,1900,421,2,4
140,1900,421,2,4
140,1900,421,2,
140,1930,143,1,3
140,1930,143,1,3
140,1633,512,2,4
140,1633,512,2,2
140,1633,512,2,5
140,1633,512,2,2
140,1633,512,2,2
140,1633,512,2,3
140,1633,512,2,2
130,1982,106,1,3
130,1974,142,1,6
140,1896,216,2,3
140,1896,216,2,4
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
140,2015,761,1,3
130,2004,134,1,4
130,2006,328,2,3
130,2006,328,2,3
140,1919,349,1,4
140,1919,349,1,1
140,1919,349,1,6
140,1919,349,1,3
130,1973,145,2,7
130,1982,168,1,4
130,1982,168,1,3
140,1945,133,2,3
140,1945,133,2,3
130,1839,228,2,5
130,1996,85,2,3
130,1982,145,1,4
140,1895,190,2,3
140,1895,190,2,3
130,1600,257,2,1
130,1600,257,2,11
130,1980,183,1,5
130,1990,340,1,4
130,1990,340,1,3
130,1990,340,1,2
140,1826,1006,1,3
140,1826,1006,1,3
140,1826,1006,1,4
140,1826,1006,1,3
140,1826,1006,1,1
140,1826,1006,1,2
140,1826,1006,1,2
140,1826,1006,1,4
140,1826,1006,1,5
140,1826,1006,1,4
140,1826,1006,1,2
140,1826,1006,1,1
140,1826,1006,1,1
130,1981,201,1,2
130,1996,85,2,3
130,1790,143,2,5
130,1950,112,2,4
130,1950,112,2,2
130,1975,242,1,2
130,1975,242,1,2
130,1973,155,1,5
130,1965,117,2,4
130,1988,564,2,4
130,1988,564,2,4
130,1988,564,2,
130,1976,111,1,4
140,1877,308,7,2
140,1877,308,7,2
140,1877,308,7,3
140,1877,308,7,2
140,1877,308,7,2
130,1959,92,1,4
130,1830,97,2,3
130,1986,246,1,4
130,1986,246,1,3
130,1986,246,1,2
130,1982,106,1,3
140,1732,509,2,3
140,1732,509,2,2
140,1732,509,2,4
140,1732,509,2,2
140,1732,509,2,2
130,1982,106,1,3
130,1975,124,7,5
130,1982,206,1,5
130,1982,206,1,3
140,1990,516,2,3
130,1982,106,1,3
130,1903,78,3,4
140,1800,280,2,6
140,1800,280,2,3
130,1976,139,2,4
130,1982,144,1,5
130,2001,132,7,4
130,1982,106,1,3
140,1889,210,1,3
140,1889,210,1,3
140,1889,210,1,2
130,1978,183,1,4
130,1984,200,1,4
130,1984,200,1,3
130,1984,200,1,
140,2011,5101,1,3
140,2011,5101,1,5
140,2011,5101,1,5
140,2011,5101,1,5
140,2011,5101,1,2
140,2011,5101,1,2
140,2011,5101,1,2
140,2011,5101,1,5
140,2011,5101,1,3
140,2011,5101,1,3
140,2011,5101,1,4
140,2011,5101,1,4
140,2011,5101,1,3
140,2011,5101,1,4
140,2011,5101,1,4
140,2011,5101,1,5
140,2011,5101,1,5
140,2011,5101,1,4
140,2011,5101,1,2
140,2011,5101,1,6
140,2011,5101,1,7
140,2011,5101,1,6
140,2011,5101,1,6
140,2011,5101,1,5
140,2011,5101,1,3
140,2011,5101,1,3
140,2011,5101,1,4
140,2011,5101,1,1
140,2011,5101,1,
140,2011,5101,1,4
140,2011,5101,1,4
140,2011,5101,1,2
140,2011,5101,1,4
140,2011,5101,1,2
140,2011,5101,1,3
140,2011,5101,1,2
140,2011,5101,1,1
140,2011,5101,1,3
140,2011,5101,1,5
140,2011,5101,1,5
140,2011,5101,1,5
140,2011,5101,1,2
140,2011,5101,1,2
140,2011,5101,1,2
140,2011,5101,1,4
140,2011,5101,1,3
140,2011,5101,1,3
140,2011,5101,1,4
140,2011,5101,1,4
140,2011,5101,1,2
140,2011,5101,1,
140,1800,340,2,2
140,1800,340,2,3
140,1800,340,2,4
140,1800,340,2,3
130,1986,240,2,4
140,2003,1150,1,3
140,2003,1150,1,2
140,2003,1150,1,2
140,2003,1150,1,3
140,2003,1150,1,3
140,2003,1150,1,2
140,2003,1150,1,2
140,2003,1150,1,3
140,2003,1150,1,3
140,2003,1150,1,2
140,2003,1150,1,2
140,2003,1150,1,3
130,1974,145,7,4
130,1997,95,2,3
130,1977,127,1,4
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,1
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,3
140,1968,2064,1,4
140,1968,2064,1,3
140,1968,2064,1,1
140,1968,2064,1,3
130,2000,131,1,5
130,1973,192,1,5
130,1979,172,1,4
130,1979,172,1,3
130,1990,340,1,3
130,1977,272,1,5
130,1977,272,1,4
140,1924,145,2,3
140,1924,145,2,3
130,1978,188,1,4
130,1986,245,1,4
130,1986,245,1,3
130,1986,245,1,2
130,1973,146,2,5
140,1843,213,2,3
140,1843,213,2,-4
140,1843,213,2,3
140,1843,213,2,3
140,2002,288,1,5
140,2002,288,1,3
130,1986,239,1,2
130,1986,239,1,2
130,1986,239,1,2
140,1800,560,2,8
140,1800,560,2,2
140,1800,560,2,3
140,1800,560,2,
140,1800,560,2,3
140,1800,560,2,5
140,1800,560,2,2
140,1800,560,2,
140,1800,560,2,3
140,1800,560,2,3
130,1973,155,1,7
130,1999,132,1,5
130,1975,111,7,4
130,2009,131,2,4
130,1830,130,2,5
140,1887,184,2,2
140,1887,184,2,2
130,1937,334,2,5
130,1937,334,2,4
140,1936,403,1,6
140,1936,403,1,2
140,1936,403,1,4
140,1936,403,1,1
140,1936,403,1,1
140,1936,403,1,2
140,1936,403,1,2
140,1924,264,1,5
140,1924,264,1,2
140,1924,264,1,3
140,1972,2690,1,2
140,1972,2690,1,3
140,1972,2690,1,3
140,1972,2690,1,2
140,1972,2690,1,3
140,1972,2690,1,3
140,1972,2690,1,2
140,1972,2690,1,4
140,1972,2690,1,3
140,1972,2690,1,2
140,1972,2690,1,3
140,1972,2690,1,3
140,1972,2690,1,2
140,1972,2690,1,2
140,1972,2690,1,3
140,1972,2690,1,3
140,1903,220,1,3
140,1903,220,1,3
140,1903,220,1,2
130,2004,130,1,4
130,2009,59,1,2
130,1976,146,2,5
130,1986,224,7,3
130,1986,224,7,3
130,1987,114,2,3
130,1991,122,1,2
130,2009,101,1,4
140,1904,313,1,3
140,1904,313,1,5
140,1904,313,1,7
140,1904,313,1,
140,1940,1584,1,4
140,1940,1584,1,3
140,1940,1584,1,3
140,1940,1584,1,2
140,1940,1584,1,4
140,1940,1584,1,3
140,1940,1584,1,3
140,1940,1584,1,2
140,1940,1584,1,4
140,1940,1584,1,3
140,1940,1584,1,3
140,1940,1584,1,2
140,1940,1584,1,4
140,1940,1584,1,3
140,1940,1584,1,3
140,1940,1584,1,2
130,1971,128,2,6
130,1988,647,2,3
130,1988,647,2,4
130,1988,647,2,3
130,1988,647,2,2
130,1988,647,2,1
130,1988,647,2,4
130,1988,647,2,3
130,1988,647,2,2
130,1988,647,2,1
140,1892,325,2,2
140,1892,325,2,4
140,1892,325,2,2
140,1892,325,2,3
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1968,2148,2,2
140,1968,2148,2,
140,1968,2148,2,
140,1969,2643,1,2
140,1969,2643,1,3
140,1969,2643,1,4
140,1969,2643,1,2
140,1969,2643,1,2
140,1969,2643,1,5
140,1969,2643,1,3
140,1969,2643,1,4
140,1969,2643,1,3
140,1969,2643,1,4
140,1969,2643,1,2
140,1969,2643,1,4
140,1969,2643,1,3
140,1969,2643,1,2
140,1969,2643,1,2
140,1969,2643,1,2
140,1969,2643,1,1
140,1969,2643,1,3
140,1969,2643,1,4
140,1969,2643,1,3
140,1938,182,2,3
140,1938,182,2,3
140,1894,241,2,2
140,1894,241,2,2
140,1894,241,2,6
130,1998,133,1,3
130,1959,90,1,3
130,1974,142,1,5
140,1900,179,1,3
140,1900,179,1,4
130,1965,112,1,4
130,2013,199,5,10
130,2013,199,5,5
130,1964,117,2,5
130,1976,124,1,5
130,1982,321,1,4
140,1939,400,1,2
140,1939,400,1,2
140,1939,400,1,2
140,1939,400,1,2
140,1939,400,1,2
140,1939,400,1,2
140,1939,400,1,2
190,2012,16,5,1
130,2008,111,1,4
130,1979,102,2,4
140,1865,478,2,10
140,1865,478,2,2
130,1921,100,1,5
140,1739,633,2,2
140,1739,633,2,5
140,1739,633,2,3
140,1739,633,2,2
140,1739,633,2,2
140,1739,633,2,
140,1739,633,2,4
140,1739,633,2,4
130,1982,344,2,3
130,1978,183,1,3
140,1967,537,2,5
140,1967,537,2,3
140,1967,537,2,3
140,1967,537,2,2
140,1967,537,2,4
140,1967,537,2,5
130,1998,102,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1969,2016,1,3
140,1900,172,1,2
140,1900,172,1,6
140,1682,203,1,3
140,1682,203,1,1
140,1990,604,2,3
140,1990,604,2,2
140,1958,3408,1,3
140,1958,3408,1,3
140,1958,3408,1,3
140,1958,3408,1,3
140,1958,3408,1,3
140,1958,3408,1,3
140,2014,235,2,3
140,2014,235,2,3
140,2014,235,2,3
140,2014,235,2,3
130,1975,124,7,4
130,1699,82,2,3
140,1906,146,2,1
140,1906,146,2,3
140,1906,146,2,3
130,1965,117,2,4
130,1920,84,2,4
130,1921,104,1,5
130,1970,115,2,4
130,1975,107,1,4
130,2000,95,1,3
130,2003,56,1,2
130,2003,162,2,3
140,1901,597,1,3
140,1901,597,1,4
140,1901,597,1,3
140,1901,597,1,4
140,1901,597,1,3
140,1901,597,1,3
140,1901,597,1,5
140,1750,339,2,4
140,1750,339,2,4
140,1777,307,2,5
140,1777,307,2,3
140,1777,307,2,1
140,1777,307,2,4
130,1946,187,2,4
140,1750,484,1,4
140,1750,484,1,2
140,1750,484,1,2
140,1750,484,1,3
140,1750,484,1,2
140,1750,484,1,2
140,1750,484,1,2
130,1987,137,7,6
130,1981,118,7,5
130,1962,134,7,4
130,1962,134,7,
140,1924,235,1,3
140,1924,235,1,3
140,1924,235,1,3
140,1924,235,1,4
130,1976,896,7,4
130,1976,896,7,3
130,1976,896,7,2
130,1976,896,7,1
140,1904,180,3,3
140,1904,180,3,3
140,1777,171,2,2
140,1777,171,2,3
140,1777,171,2,2
130,2003,105,1,4
130,1896,248,2,5
130,1896,248,2,4
130,1962,80,2,4
130,1797,96,1,2
140,1990,404,2,4
130,2000,100,1,3
140,1730,391,2,5
140,1730,391,2,6
140,1730,391,2,3
130,1801,41,2,2
140,1850,345,2,2
140,1850,345,2,6
140,1850,345,2,6
130,1992,243,2,4
130,1992,243,2,3
130,1992,243,2,2
130,1971,117,5,4
130,2004,130,1,4
130,1977,108,1,4
130,1921,100,1,5
130,1970,109,7,4
130,1973,144,7,5
130,1958,105,1,5
130,1895,76,2,3
130,1921,100,1,4
130,1973,144,7,5
140,1968,1225,1,2
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,2
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,3
140,1968,1225,1,2
140,1968,1225,1,3
140,1968,1225,1,3
140,1939,518,1,4
140,1939,518,1,2
140,1939,518,1,4
140,1939,518,1,4
140,1939,518,1,3
130,2008,81,2,3
130,1959,92,1,4
130,1972,216,1,2
130,1972,216,1,1
130,1972,216,1,1
140,1900,250,2,6
140,1900,250,2,3
130,2008,81,2,3
130,2000,132,1,5
130,1959,92,1,4
130,1982,106,1,3
130,1965,91,2,4
130,1989,82,5,3
130,1982,535,1,4
140,1959,1890,1,2
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,1
140,1959,1890,1,3
140,1959,1890,1,2
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,1
140,1959,1890,1,3
140,1959,1890,1,2
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,3
140,1959,1890,1,1
140,1959,1890,1,3
130,1976,124,1,3
130,1969,136,7,5
140,1896,391,2,2
140,1896,391,2,3
140,1896,391,2,2
140,1896,391,2,3
140,1896,391,2,2
140,1896,391,2,4
130,1940,80,1,3
140,1760,526,2,5
140,1760,526,2,2
140,1760,526,2,4
140,1760,526,2,3
140,1760,526,2,3
140,1760,526,2,3
140,1760,526,2,1
130,1977,168,7,5
130,1997,94,1,3
140,1902,454,2,3
140,1902,454,2,2
140,1902,454,2,4
140,1902,454,2,5
130,1997,102,1,2
140,1780,1099,3,4
140,1780,1099,3,3
140,1780,1099,3,2
140,1780,1099,3,2
140,1780,1099,3,2
140,1780,1099,3,4
140,1780,1099,3,3
140,1780,1099,3,3
140,1780,1099,3,4
140,1780,1099,3,4
140,1780,1099,3,2
140,1780,1099,3,1
140,1780,1099,3,2
140,1780,1099,3,2
140,1780,1099,3,3
140,1780,1099,3,3
140,1780,1099,3,4
140,1780,1099,3,2
140,1917,216,3,2
140,1917,216,3,2
140,1917,216,3,3
140,1917,216,3,3
130,1975,118,2,5
140,2015,329,1,3
140,2015,329,1,3
140,2015,329,1,3
140,2015,329,1,3
140,2015,329,1,3
140,2015,329,1,3
140,2015,329,1,2
140,2015,329,1,2
140,2015,329,1,3
140,2015,329,1,3
130,1996,102,2,4
130,2008,81,1,3
130,2009,108,1,4
130,2009,108,1,4
130,1996,85,2,3
130,1994,392,2,3
130,1994,392,2,2
140,1996,1324,2,3
140,1996,1324,2,3
140,1996,1324,2,4
140,1996,1324,2,3
140,1996,1324,2,3
140,1996,1324,2,3
140,1996,1324,2,3
140,1996,1324,2,4
140,1996,1324,2,3
140,1996,1324,2,3
140,1870,161,2,4
140,1870,161,2,2
130,1994,322,1,4
130,1994,322,1,3
130,1994,322,1,4
130,1994,322,1,2
140,1920,144,2,3
140,1920,144,2,3
130,2008,109,1,3
130,1974,142,1,6
140,1960,2175,1,2
140,1960,2175,1,4
140,1960,2175,1,3
140,1960,2175,1,2
140,1960,2175,1,3
140,1960,2175,1,2
140,1960,2175,1,2
140,1960,2175,1,2
140,1960,2175,1,4
140,1960,2175,1,3
140,1960,2175,1,2
140,1960,2175,1,3
140,1960,2175,1,2
140,1960,2175,1,2
140,1960,2175,1,4
140,1960,2175,1,3
140,1960,2175,1,2
140,1960,2175,1,3
140,1960,2175,1,2
190,1902,115,2,4
130,1974,194,1,3
130,1982,106,1,3
130,2000,113,1,4
130,1988,60,1,2
140,1935,284,1,3
140,1935,284,1,3
130,1989,82,5,3
130,2000,100,1,3
130,1904,153,2,6
130,1978,224,7,4
130,1978,224,7,4
130,1979,125,1,2
130,1979,125,1,2
140,2010,166,2,4
140,2010,166,2,4
140,2010,166,2,4
140,2010,166,2,4
130,1957,99,1,4
130,1982,344,2,3
130,1920,82,3,2
130,1974,896,1,4
130,1974,896,1,3
130,1974,896,1,2
130,1974,896,1,1
140,1979,191,7,3
140,1979,191,7,3
140,1979,191,7,2
130,1963,91,2,4
130,1976,124,7,5
130,1973,155,1,6
130,1982,170,1,6
130,1976,176,5,3
130,1976,176,5,3
130,1600,165,2,4
130,2000,112,1,4
130,2000,120,1,3
140,1900,163,1,4
140,1900,163,1,3
130,1982,400,2,4
130,1921,100,1,5
130,2009,131,2,4
130,1962,100,1,4
130,1953,87,2,4
130,1988,61,1,2
130,1974,512,1,4
130,1974,512,1,3
